Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,route_id_left,Stop ID,Stop Name,geometry,index_right,route_id_right,direction,segment_number,speed,trips,dist_meters,longitude,latitude
350391183,5453b312fe12fb6225bf2a7e7366f21e98258b00acf17033ec692d3d2f5d58e5,01/16/2023 04:53:19 PM,01/16/2023 05:32:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478161666667 40.6348588333333),19,B44+,S,2,8.73438164052674,6736,4.1228118517459395e-05,-73.9478161666667,40.6348588333333
350390859,948665738f0729e8b08ea964a5b3cc9f86ba900eb253525d02def90a210f6c7e,01/16/2023 04:53:00 PM,01/16/2023 05:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94757083 40.63496333),19,B44+,S,2,8.73438164052674,6736,0.00029591944130458625,-73.94757083,40.63496333
350390846,93bfa511065f92afc0e6527fc5b0cc05fccb1b93fc6cae173223877cac9ccecc,01/16/2023 04:53:00 PM,01/16/2023 05:07:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94767833 40.635461),19,B44+,S,2,8.73438164052674,6736,0.0002395859349357075,-73.94767833,40.635461
350390527,9aa22cc02c69a482efa307bfb6276f68a60fb9becb73e0ed85e4dced91fce2bd,01/16/2023 03:05:07 PM,01/16/2023 05:07:17 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9476905 40.6355248333333),19,B44+,S,2,8.73438164052674,6736,0.0002339703834030986,-73.9476905,40.6355248333333
350390523,4126ea6ac4c398829c479b6220ecd4574e4e077495c76c42d6b4be83fe32d14f,01/16/2023 05:01:55 PM,01/16/2023 05:13:46 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9508228333333 40.6658373333333),19,B44+,S,2,8.73438164052674,6736,2.9998332450317502e-05,-73.9508228333333,40.6658373333333
350390522,2a1e252c5e07d542be2454760d07cf09479398bc26612b4eecf50ab4a2273679,01/16/2023 04:41:00 PM,01/16/2023 05:02:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95102167 40.66497267),19,B44+,S,2,8.73438164052674,6736,8.232639200577438e-05,-73.95102167,40.66497267
350390460,2167dbfe4c9eeed81fffb89a524f8a50cb6955888517fb1915fb141fce69abe5,01/16/2023 04:05:00 PM,01/16/2023 04:41:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95096617 40.66530717),19,B44+,S,2,8.73438164052674,6736,6.0385821957049955e-05,-73.95096617,40.66530717
350390227,f797e8d0ceda829c5a15041e52eacc7f0ae3c93f6b36fe037fcb4e3acd44be04,01/16/2023 05:01:53 PM,01/16/2023 05:13:43 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9508031666667 40.6660565),19,B44+,S,2,8.73438164052674,6736,2.7998929585016464e-05,-73.9508031666667,40.6660565
350390224,3437a0f9916960c07dfe479fc55f72704160ad3f24b73f1b66879e9768232dd5,01/16/2023 04:05:00 PM,01/16/2023 05:01:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.950936 40.66586133),19,B44+,S,2,8.73438164052674,6736,8.498066998098341e-05,-73.950936,40.66586133
350390167,92dd24d0b6276f966bc10755cbf0b2c3112de9019deab43087f7beb401a13fae,01/16/2023 05:01:29 PM,01/16/2023 05:13:21 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9506575 40.6676538333333),19,B44+,S,2,8.73438164052674,6736,3.2054387185356295e-05,-73.9506575,40.6676538333333
350384772,cfda5b88e6dedc4dcab245e97a08895fe76dfb4f52647841a593abae700e8aba,01/16/2023 04:23:29 PM,01/16/2023 05:32:05 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477826666667 40.6345873333333),19,B44+,S,2,8.73438164052674,6736,4.6944993898453186e-05,-73.9477826666667,40.6345873333333
350384742,11855dddc26a210c96db177b49b733ab50441613a742da695ba4365c5597e7c0,01/16/2023 03:57:00 PM,01/16/2023 05:31:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94786583 40.63530467),19,B44+,S,2,8.73438164052674,6736,3.716039739240606e-05,-73.94786583,40.63530467
350384741,0945e717cc75d165edc494e8669c869d2d3203e454efbf07958a6b30343a7495,01/16/2023 03:41:00 PM,01/16/2023 03:57:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94785167 40.63455167),19,B44+,S,2,8.73438164052674,6736,2.5327305436765933e-05,-73.94785167,40.63455167
350384734,759421d6c24c1c2dce69055118662de8a580bfe881971861d08e73955dfee974,01/16/2023 03:41:48 PM,01/16/2023 04:23:20 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478083333333 40.6349128333333),19,B44+,S,2,8.73438164052674,6736,5.451222692019437e-05,-73.9478083333333,40.6349128333333
350382050,7f406aaedb9cda417f8ad69df07f7dd9f84e6088bc2f0e3543d98b8376bd811e,01/16/2023 01:42:00 PM,01/16/2023 03:41:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947917 40.634676),19,B44+,S,2,8.73438164052674,6736,7.767522559240648e-05,-73.947917,40.634676
350377245,1345488277cb00a5d98de7c8e038a03d79d31471dc9db743155fbe6dbc797531,01/16/2023 02:54:00 PM,01/16/2023 03:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9476115 40.6335495),19,B44+,S,2,8.73438164052674,6736,0.00012694717856353763,-73.9476115,40.6335495
350377231,71c26b36139a624488b26a83b89ec38f7d1424284841b094dc96d385a5a64d49,01/16/2023 02:53:00 PM,01/16/2023 03:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947726 40.63451),19,B44+,S,2,8.73438164052674,6736,9.545369108352912e-05,-73.947726,40.63451
350377222,4a8079cb2a237201d6fe4d538f0d6e0bb16a86d2b5319a85bd9a66d35a098d6c,01/16/2023 02:53:00 PM,01/16/2023 03:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478015 40.63509783),19,B44+,S,2,8.73438164052674,6736,8.012287062432688e-05,-73.9478015,40.63509783
350377217,2b116a67a5c5106f46171800f3c6228d814474031266ff695c85c4b1303556ce,01/16/2023 02:53:00 PM,01/16/2023 03:05:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94778217 40.6349465),19,B44+,S,2,8.73438164052674,6736,8.396356742885437e-05,-73.94778217,40.6349465
350374056,7554bda16ce2d1d9d4bcf8038889b2932086fcac54447a440e28ab2e739d61ec,01/16/2023 12:48:00 PM,01/16/2023 03:00:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,307737,NOSTRAND AV/CHURCH AV,POINT (-73.949377 40.649535),19,B44+,S,2,8.73438164052674,6736,6.352299049185284e-05,-73.949377,40.649535
350357389,b19be93aa587b39fd184abf0e503b3d9dda74a458bd5991052632ebf9fc9d3ee,01/16/2023 09:21:00 AM,01/16/2023 12:54:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94790217 40.63491683),19,B44+,S,2,8.73438164052674,6736,3.843155105876993e-05,-73.94790217,40.63491683
350357386,cbb6dc7980bd7b5420d546761708381d713944181b257bdc84c962cfa045df2c,01/16/2023 09:21:00 AM,01/16/2023 09:48:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94803533 40.636038),19,B44+,S,2,8.73438164052674,6736,5.6886889297074515e-05,-73.94803533,40.636038
350357006,4752bcd02986ba3dfad4784bede6b34355bfb038cb60dcf90a96b8a54b71d52c,01/16/2023 07:11:36 AM,01/16/2023 07:21:27 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479393333333 40.635947),19,B44+,S,2,8.73438164052674,6736,2.9358122635492045e-05,-73.9479393333333,40.635947
350352371,fac5cadf788ab84bbbdbe82fa09d33bdf4cec5dcdb8226a227bc32f7b32b7493,01/16/2023 07:11:00 AM,01/16/2023 12:14:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94793633 40.63570533),19,B44+,S,2,8.73438164052674,6736,7.769910107143038e-06,-73.94793633,40.63570533
350348304,ae464df69254150e5001f3cd8b5f14e1e0649a9f03317edc09b63011c690e43f,01/16/2023 10:55:54 AM,01/16/2023 11:51:11 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479961666667 40.6361473333333),19,B44+,S,2,8.73438164052674,6736,6.808225308382974e-06,-73.9479961666667,40.6361473333333
350345431,227e19674ab8fb9e344221dc7080c2ba8526039c6a1d5cc3123cfd8340a120cf,01/16/2023 10:57:00 AM,01/16/2023 11:10:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303942,ROGERS AV/CHURCH AV,POINT (-73.953038 40.65557317),13,B44+,N,1,8.985104512569402,6778,4.236527681692361e-05,-73.953038,40.65557317
350336451,3fa4e04ab0be382264be77f80c23c51bfdbb82b5f1384bf678302a3023d469dc,01/16/2023 07:11:00 AM,01/16/2023 09:52:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94786783 40.63470617),19,B44+,S,2,8.73438164052674,6736,2.5692071268362686e-05,-73.94786783,40.63470617
350336450,6ab508de67d1a520c23fab791d6cb15d1ddc16b467f2948fc860dd8a69683c9a,01/16/2023 07:11:52 AM,01/16/2023 07:21:42 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478125 40.6347655),19,B44+,S,2,8.73438164052674,6736,3.5384496259319674e-05,-73.9478125,40.6347655
350336424,67cfb1e027117073da39e3047dd94e03c4ff235e5735f4156ac6b63982dfdae1,01/16/2023 07:11:43 AM,01/16/2023 09:52:08 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9478935 40.6354226666667),19,B44+,S,2,8.73438164052674,6736,2.163319289411489e-05,-73.9478935,40.6354226666667
350336304,52ad6b414aa97dc87966399aa6ea562fa600e85a254abbdec85cde9fbf160fec,01/16/2023 07:23:39 AM,01/16/2023 07:37:23 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303950,ROGERS AV/EMPIRE BL,POINT (-73.9535088333333 40.6670958333333),13,B44+,N,1,8.985104512569402,6778,2.786898910727985e-05,-73.9535088333333,40.6670958333333
350336202,fc90750b6fdc55e8aeac3b1b02fd9ad59385d2aa820dcc4933651fb7e7839418,01/16/2023 07:23:36 AM,01/16/2023 07:37:19 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303950,ROGERS AV/EMPIRE BL,POINT (-73.9535381666667 40.6667846666667),13,B44+,N,1,8.985104512569402,6778,2.3024399894132346e-05,-73.9535381666667,40.6667846666667
350336201,186b416da6fb49b5964f45e4bce9cbc8b9cdcb90fe7f17e0366e8a4a162b1efd,01/16/2023 07:23:00 AM,01/16/2023 07:36:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303950,ROGERS AV/EMPIRE BL,POINT (-73.9537215 40.66490333),13,B44+,N,1,8.985104512569402,6778,1.7610237403643374e-05,-73.9537215,40.66490333
350336182,e48ec834d013030c5810b3d92e68399ddc4ceaca57eb9a63eaee310ce6d28588,01/16/2023 07:23:00 AM,01/16/2023 08:28:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303950,ROGERS AV/EMPIRE BL,POINT (-73.95381367 40.6646245),13,B44+,N,1,8.985104512569402,6778,4.840538983179494e-05,-73.95381367,40.6646245
350336084,114c356875b7f10fb97e475978eec02fc8c793e9904dbff442ca598a2270ee78,01/16/2023 07:13:00 AM,01/16/2023 07:23:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94741667 40.6307355),20,B44+,S,3,9.600707752669802,6725,4.047811290548413e-05,-73.94741667,40.6307355
350336084,114c356875b7f10fb97e475978eec02fc8c793e9904dbff442ca598a2270ee78,01/16/2023 07:13:00 AM,01/16/2023 07:23:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94741667 40.6307355),14,B44+,N,2,10.117169753113812,6535,4.047811290548413e-05,-73.94741667,40.6307355
350336068,1b1b58be7ee7f605b5e02bb438b46b66367f960a7db1d24bda7640980bc116b0,01/16/2023 07:12:00 AM,01/16/2023 08:02:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95099917 40.6650955),19,B44+,S,2,8.73438164052674,6736,7.216009703258483e-05,-73.95099917,40.6650955
350336066,95d48923b8335aa60202b3ce7080db74c5b83489bc6ce3b06a7711d9499625a4,01/16/2023 07:12:00 AM,01/16/2023 09:52:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94774733 40.63349533),19,B44+,S,2,8.73438164052674,6736,1.226171179871211e-05,-73.94774733,40.63349533
350336040,42d2f362fa765d61e8a50b25ac398ca65f84d77789a6e90656585dc83c8d0dbf,01/16/2023 07:12:00 AM,01/16/2023 09:40:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95071917 40.66620033),19,B44+,S,2,8.73438164052674,6736,9.74319008008102e-05,-73.95071917,40.66620033
350335937,222ac2a5f37ea7e4389ecc6caceb5e4b57912488c2ed2b0d7aef122fde803ae4,01/16/2023 07:12:00 AM,01/16/2023 09:40:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95077917 40.66613017),19,B44+,S,2,8.73438164052674,6736,4.4628420164457595e-05,-73.95077917,40.66613017
350335936,4b65d57781aad587893fa733646da54d8149998ef52dbe3f5205d97f72e2679c,01/16/2023 07:12:09 AM,01/16/2023 09:40:12 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.9506648333333 40.6668438333333),19,B44+,S,2,8.73438164052674,6736,9.865339749476454e-05,-73.9506648333333,40.6668438333333
350335813,d7013c6d60305a5c24c3ed998564f0f3d6e1ccaebfa8951e919027809ac92d51,01/16/2023 07:11:00 AM,01/16/2023 07:29:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95063083 40.66878317),19,B44+,S,2,8.73438164052674,6736,5.3880642936873357e-05,-73.95063083,40.66878317
350335810,e8c70819693c04ba07173917df7c0aa6696470ac6751e79ce33a4ac829e35e03,01/16/2023 07:11:00 AM,01/16/2023 08:01:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303459,NOSTRAND AV/ST JOHNS PL,POINT (-73.95068033 40.668576),19,B44+,S,2,8.73438164052674,6736,8.275045190234353e-05,-73.95068033,40.668576
350334640,7c8558456e614b3182baead6d9d956889dfdd7e76555c25ad789bc63f3969271,01/16/2023 08:43:00 PM,01/16/2023 09:25:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94761667 40.63233133),16,B44+,N,4,8.170483654519208,145,1.4074382004001942e-05,-73.94761667,40.63233133
350334640,7c8558456e614b3182baead6d9d956889dfdd7e76555c25ad789bc63f3969271,01/16/2023 08:43:00 PM,01/16/2023 09:25:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94761667 40.63233133),13,B44+,N,1,8.985104512569402,6778,1.4074382004001942e-05,-73.94761667,40.63233133
350334321,ada911c680f62c3c9d39044f4c3d84cd01716fb6a0ddc7372e8cc64cea578e08,01/16/2023 07:11:37 AM,01/16/2023 11:09:51 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479936666667 40.6358641666667),19,B44+,S,2,8.73438164052674,6736,3.311705294679788e-05,-73.9479936666667,40.6358641666667
350331049,f9b21667d7870df95fe21a74f586ba2f87402057490f4a241650e0ae65995734,01/16/2023 07:11:00 AM,01/16/2023 07:40:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9479955 40.6352785),19,B44+,S,2,8.73438164052674,6736,9.449866783681603e-05,-73.9479955,40.6352785
350330915,98b94f1ed2b2695456e171df6a2c2cc71f9004c4d6628fc095d5e0b8673601c5,01/16/2023 07:16:55 AM,01/16/2023 08:02:48 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303441,LEE AV/FLUSHING AV,POINT (-73.9531776666667 40.698897),19,B44+,S,2,8.73438164052674,6736,6.986094578198296e-05,-73.9531776666667,40.698897
350330395,9c7788f3c4e21d5adcdcd818b47b0d888b0d375273602e1fefbe7790e0bd6603,01/16/2023 09:02:00 AM,01/16/2023 09:12:00 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94773067 40.6335695),19,B44+,S,2,8.73438164052674,6736,9.419118244135773e-06,-73.94773067,40.6335695
350239791,f8ba3b31470c59981f5b3fb48c6afbd40ef45a7b360273600e9d08f360489871,01/15/2023 04:06:12 PM,01/15/2023 04:24:12 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474186666667 40.6305556666667),20,B44+,S,3,9.600707752669802,6725,2.0597269803731812e-05,-73.9474186666667,40.6305556666667
350239791,f8ba3b31470c59981f5b3fb48c6afbd40ef45a7b360273600e9d08f360489871,01/15/2023 04:06:12 PM,01/15/2023 04:24:12 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474186666667 40.6305556666667),14,B44+,N,2,10.117169753113812,6535,2.0597269803731812e-05,-73.9474186666667,40.6305556666667
350204696,561dc6fbbc9188068f7ac0e8d13ed19e0b77f0219f77e060c073698c9cc77635,01/15/2023 09:04:40 AM,01/15/2023 09:31:30 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9472873333333 40.6294218333333),20,B44+,S,3,9.600707752669802,6725,3.8458187426393995e-05,-73.9472873333333,40.6294218333333
350204696,561dc6fbbc9188068f7ac0e8d13ed19e0b77f0219f77e060c073698c9cc77635,01/15/2023 09:04:40 AM,01/15/2023 09:31:30 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9472873333333 40.6294218333333),14,B44+,N,2,10.117169753113812,6535,3.8458187426393995e-05,-73.9472873333333,40.6294218333333
350202391,d3699df87880eb4ff1b71bddbf8c31f368d3c8fcbe8b827e2053399fd03b9866,01/15/2023 06:12:18 PM,01/15/2023 06:26:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.9474468333333 40.6303921666667),20,B44+,S,3,9.600707752669802,6725,2.36984690431186e-05,-73.9474468333333,40.6303921666667
350202373,36259f6a9cecb55b08f6b5ebda64e67c61f35a8540387d9708db2cfe8ac972f9,01/15/2023 06:14:35 PM,01/15/2023 06:27:57 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475946666667 40.632247),16,B44+,N,4,8.170483654519208,145,2.5998958049406396e-05,-73.9475946666667,40.632247
350202373,36259f6a9cecb55b08f6b5ebda64e67c61f35a8540387d9708db2cfe8ac972f9,01/15/2023 06:14:35 PM,01/15/2023 06:27:57 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475946666667 40.632247),13,B44+,N,1,8.985104512569402,6778,2.5998958049406396e-05,-73.9475946666667,40.632247
350173600,a207555e1146bb529faac7a92d97350f4b9d86f453e34de6b8ac4dc17f61b51b,01/14/2023 05:46:00 PM,01/14/2023 06:02:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477365 40.6335575),19,B44+,S,2,8.73438164052674,6736,2.784097642809975e-06,-73.9477365,40.6335575
350173599,feae0db64a669fa1eb11b6ce57455b4048b96fda7567e67338f4c5382982a4c5,01/14/2023 05:45:41 PM,01/14/2023 06:01:50 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477653333333 40.6337963333333),19,B44+,S,2,8.73438164052674,6736,9.689626203279458e-06,-73.9477653333333,40.6337963333333
350173598,7de7c2ae82d05b6cc2fecf0e41c20e199d1826049e2a29b69d45f7af68dd7e62,01/14/2023 03:39:00 PM,01/14/2023 03:47:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94774767 40.633736),19,B44+,S,2,8.73438164052674,6736,3.816814545141122e-06,-73.94774767,40.633736
350173564,c4c24c945924527c90aaa96e2458373edd1fe23a7ecd2e0d88240beb2306833c,01/14/2023 03:39:27 PM,01/14/2023 03:47:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947741 40.6336913333333),19,B44+,S,2,8.73438164052674,6736,7.424260405619483e-06,-73.947741,40.6336913333333
350169569,6d91ed21fc46f319a836fd8ef7e829407dbf6f66bc1b8774b4221e82e7658c36,01/14/2023 04:39:13 PM,01/14/2023 05:04:38 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947734 40.6339286666667),19,B44+,S,2,8.73438164052674,6736,3.0598071697433805e-05,-73.947734,40.6339286666667
350155082,adfa73edc11b9c3f4068c4321e345e62fbf0dc3a8fd2d0f1081330c0cfc0f146,01/14/2023 06:41:00 PM,01/14/2023 06:49:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94754 40.6311995),20,B44+,S,3,9.600707752669802,6725,3.607009814365435e-05,-73.94754,40.6311995
350155082,adfa73edc11b9c3f4068c4321e345e62fbf0dc3a8fd2d0f1081330c0cfc0f146,01/14/2023 06:41:00 PM,01/14/2023 06:49:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303376,NOSTRAND AV/AV L,POINT (-73.94754 40.6311995),14,B44+,N,2,10.117169753113812,6535,3.607009814365435e-05,-73.94754,40.6311995
350155081,4e370288f7e2b90585a8db1fd356b90841743383603d0d14a1d0f042816e1e84,01/14/2023 03:00:00 PM,01/14/2023 03:10:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94774533 40.6339585),19,B44+,S,2,8.73438164052674,6736,2.1329598847297883e-05,-73.94774533,40.6339585
350144955,738f7e6d6885d7eafe4ee33129024d49ed0c070a4c5c4c86d6a2871f94aacf20,01/14/2023 02:18:00 PM,01/14/2023 02:26:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.94766667 40.63356217),19,B44+,S,2,8.73438164052674,6736,7.27700025726499e-05,-73.94766667,40.63356217
350139934,a6c12d63a98465bb56b4c15f509b330ebefe16ee1c93528fec40ecc778f1101d,01/14/2023 01:16:01 PM,01/14/2023 04:43:00 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475188333333 40.6320388333333),16,B44+,N,4,8.170483654519208,145,7.680353407578275e-05,-73.9475188333333,40.6320388333333
350139934,a6c12d63a98465bb56b4c15f509b330ebefe16ee1c93528fec40ecc778f1101d,01/14/2023 01:16:01 PM,01/14/2023 04:43:00 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.9475188333333 40.6320388333333),13,B44+,N,1,8.985104512569402,6778,7.680353407578275e-05,-73.9475188333333,40.6320388333333
350123124,3f458190e67894eae37e3e122850dc0f47bafbb450166309afda263437ff46e3,01/14/2023 11:46:38 AM,01/14/2023 12:39:07 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9476723333333 40.6340506666667),19,B44+,S,2,8.73438164052674,6736,0.00010213148497269457,-73.9476723333333,40.6340506666667
350123116,0fde561b30e5a3f83c00b6c563828df54b1a5206052930267b6c84ce3555c519,01/14/2023 09:22:56 AM,01/14/2023 09:51:33 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.9477551666667 40.6337115),19,B44+,S,2,8.73438164052674,6736,5.3337001310095435e-06,-73.9477551666667,40.6337115
350111721,9a477941bec45d3eaa389800a11c4edef8657fcca7f36dc65156e7c436c43daa,01/14/2023 05:22:00 PM,01/14/2023 05:59:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947822 40.6344145),19,B44+,S,2,8.73438164052674,6736,9.760249351981498e-06,-73.947822,40.6344145
350111530,bd90c3c54daae04074d54b91004444c95d9a698d56dddad8d05e66a53b008ac9,01/14/2023 05:21:00 PM,01/14/2023 05:59:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,303477,NOSTRAND AV/NEWKIRK AV,POINT (-73.947983 40.6358205),19,B44+,S,2,8.73438164052674,6736,2.694624671469859e-05,-73.947983,40.6358205
350085620,eb0337b6cefd0b06cbbb70555f9b8c11f16567a0c9559b8f66c897f30580bf18,01/13/2023 08:54:00 PM,01/13/2023 09:24:00 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,901278,NOSTRAND AV/AV H,POINT (-73.94751667 40.63190167),16,B44+,N,4,8.170483654519208,145,6.280742883225893e-05,-73.94751667,40.63190167
